57,91,2925,726,90,7063,2828,3971,4216
2373,429,169,804,125,8523,8879,2535,649
58,549,588,2196,1231,7424,3322,4294,4055
2865,7311,2621,3073,8369,2898,5525,2429,2685
59,404,5130,3961,5009,698,8321,2864,2094
2427,3831,7645,377,1431,83,5703,2711,5958
60,1049,1447,370,4368,3958,1740,127,1672
5,2714,94,2059,889,1696,240,2857,920
61,1163,2948,6837,283,8624,886,2668,1074
4188,1726,3945,7565,4564,4545,5080,7433,1607
62,242,1457,965,993,372,2760,841,1360
1501,3375,29,1486,6004,257,2407,2528,2122
63,639,1937,2569,3100,397,8449,337,1476
1068,124,300,2101,1783,375,7233,6684,2048
64,486,360,512,131,596,2838,424,1103
1322,1316,2393,793,2092,4575,1089,8148,780
65,464,4651,1456,196,217,301,2400,288
4957,7623,1033,893,2706,2348,4127,7571,5023
66,569,69,5220,1025,2905,1021,2775,568
487,246,1898,936,1982,1025,2498,2905,1213
67,8369,5089,2685,3030,2898,669,628,2820
3645,247,1610,1190,3373,6614,6404,4707,4712
68,488,3680,8375,3759,3869,497,180,6869
269,271,140,135,133,4673,1709,4589,570
69,1025,5220,2905,66,936,3560,246,5603
7187,1120,1012,136,2009,1573,249,935,3858
70,489,1423,7698,1949,2956,571,3752,1669
137,3555,107,8287,471,1009,1236,7004,3853
71,812,882,115,1164,6395,535,1923,948
9,1689,5044,952,882,1632,812,4724,946
72,3553,1421,2006,3302,874,7739,5335,2983
733,3184,312,7431,3504,388,1892,1532,4053
73,409,881,3311,1352,385,1521,3813,8514
1650,490,624,2185,1848,6263,8507,1853,6884
74,691,5422,3297,4203,2844,1563,1968,3241
581,5498,8300,4427,7771,6117,7587,6791,3275
75,280,513,1576,2845,1255,1801,2986,2831
141,539,8033,6438,348,1877,1868,316,909
76,6922,2441,3294,544,4384,361,1226,2594
394,2110,1835,2355,43,1769,6896,7657,3356
77,1122,704,2074,2904,1014,7500,4697,6784
256,1468,42,1952,7688,3169,1762,8509,1613
78,2850,1084,2703,3076,2816,3075,7238,914
184,5123,8719,3054,2554,8884,610,3471,8869
79,4319,2352,472,1024,4921,358,390,2230
352,705,782,2537,1300,2994,3682,2652,3021
80,543,251,4386,2607,5144,1596,5487,4417
2575,34,2318,3115,1275,2449,1850,4329,8541
81,1815,935,1030,2745,1138,4858,4119,1573
702,399,3502,7163,613,972,3178,1057,6788
82,260,2564,2879,6043,3004,323,3201,1635
3359,3318,2368,196,329,7575,2789,288,6337
83,329,534,288,3831,377,7645,7575,8164
15,356,2708,3843,2218,2581,6585,1325,3091
84,3433,1921,2336,2650,1516,3052,367,4627
3817,4447,8593,1864,1132,7879,2623,1649,13
85,2077,2276,1096,1845,2622,4206,4115,3050
1282,8667,1477,1933,7317,830,7495,1809,4364
86,1859,1098,3421,7387,2618,5878,3981,197
1557,1535,4706,3656,295,3681,1517,1293,1204
87,163,1710,8795,3483,2044,8066,1879,2397
3,123,455,8162,6347,4824,1333,4361,1374
88,1781,263,950,2037,1580,7280,3773,332
1157,520,162,7443,1124,3429,3384,5575,281
89,1899,1172,2642,7294,8025,202,1807,5886
123,3,455,501,8456,3715,8162,202,1333
90,726,91,2828,2925,7186,2012,1871,57
1494,938,7679,55,2873,4299,1996,6301,8109
91,2925,726,90,57,2828,7186,2012,3971
8607,275,292,2155,1000,8537,8703,4458,1533
92,3023,4470,949,1960,2799,3467,3337,3406
358,1024,2764,4319,472,24,79,390,458
93,282,3175,795,132,339,7839,3882,3863
716,2408,427,3647,668,1280,3634,1292,1008
94,240,5,889,334,2714,4900,1390,1092
1049,60,3958,1447,4368,370,127,6863,1672
95,2404,2484,1517,371,5912,5548,6095,1086
5404,2253,709,2806,1462,992,1847,2504,2686
96,336,2273,1946,3061,174,4460,8090,4021
1920,3102,2029,1548,1426,4840,1129,7349,3216
97,719,1664,2084,5109,2413,3617,689,1403
5384,1860,3740,1779,7430,3664,3365,8822,4330
98,212,2711,376,302,3733,1431,4511,2977
1830,567,2400,301,3541,3330,3496,2370,4651
99,3475,244,690,5803,2332,5211,1316,2393
132,795,1139,2321,1047,93,1432,3640,339
100,1814,753,1136,2675,5589,2468,378,1652
1948,3709,2958,1248,2079,5155,4409,3521,259
101,1187,444,4332,3970,2833,5531,8540,2050
1791,836,33,2875,2558,4197,2582,2562,4208
102,2938,532,6650,2032,3794,907,5867,2588
8,2449,34,1780,3115,241,3066,3274,1924
103,1922,3146,714,3474,1565,1324,1664,6686
1795,1568,3546,35,3000,6434,853,1999,2782
104,122,2168,1159,954,623,2751,2638,4245
642,3234,601,3420,5062,694,4086,7576,2801
105,2680,2968,7741,3808,6921,363,7491,6696
8650,3013,751,3094,3253,1270,4096,1241,1121
106,2540,555,1402,311,3116,5879,2578,8419
603,845,3661,1503,38,1532,186,388,1962
107,137,3555,471,7004,818,1236,3853,1969
4300,1695,4366,3343,537,134,1256,916,8764
108,8085,2439,2071,4701,2406,2489,4344,578
2922,3190,710,1406,6539,2076,2056,1688,340
109,606,645,1587,194,699,1291,322,2793
254,41,2409,4227,2989,792,2926,5033,2701
110,2425,2926,1523,2701,1890,491,3454,3181
256,1952,42,1468,2999,7688,3169,1613,1762
111,159,1727,980,1177,1055,3874,982,4001
4308,43,2110,1451,1835,868,3884,2355,5067
112,800,1976,2518,1059,284,3303,3395,1510
522,44,238,291,292,941,6824,2159,6980
113,142,321,1762,1838,3511,1468,349,6562
829,7190,1466,8393,8417,910,1561,5328,2271
114,708,6861,5752,604,4529,1080,2611,1760
315,7090,46,1255,2845,5366,1220,447,392
115,1923,882,71,812,1164,1444,3064,3281
2076,2922,710,6539,340,1688,1406,3190,379
116,2911,680,4311,2212,0,730,3389,5634
20,2368,3318,4286,1750,3359,844,4862,1802
117,545,2906,1589,515,1154,3388,4791,2551
1435,7955,1356,6633,7959,7838,1732,6248,1713
118,849,231,1320,983,6411,50,1564,1748
148,239,484,6659,919,1188,3539,1218,3398
119,3827,492,2377,3600,2019,7474,4637,1934
1704,3633,7949,3523,7480,1413,6410,1788,7400
120,4481,151,7882,1619,1953,7212,3412,2331
2616,5435,7471,2255,2761,3372,1355,2976,7394
121,153,130,802,1768,1926,2194,2671,2772
7158,493,1011,1453,588,3516,1269,3574,58
122,1159,104,2751,2168,954,623,1630,3176
3817,1132,13,16,1864,8593,3010,3659,4447
123,3,455,8456,3715,501,8162,202,8123
786,779,430,7079,2143,2426,168,2560,3051
124,1068,1783,2827,403,22,300,2101,3839
125,3971,4216,8879,2373,429,8077,496,2012
125,3971,2373,4216,2012,2828,7889,7186,617
588,7158,58,493,1011,1269,3516,1453,2196
126,2248,1913,2940,3211,2900,7417,2164,3430
4207,1773,1745,3002,675,505,777,2088,2264
127,3681,60,6665,2752,4702,4368,1049,1557
709,2806,5404,2253,8094,1928,992,1462,26
128,3905,748,1736,1744,838,526,2344,8131
266,276,589,1442,3594,3385,6286,6160,4918
129,1293,1204,1535,209,4706,1517,298,1557
129,1293,1535,1204,4706,1517,209,1557,2484
130,153,121,1768,802,1926,2671,2194,6806
591,1070,2048,2570,1094,7265,6684,1195,2667
131,360,424,596,486,64,1153,512,2838
1988,1678,178,6460,3807,2319,1550,5803,3025
132,795,1139,93,1432,2321,1047,3640,339
840,2996,673,2718,2741,1238,7700,2751,3176
133,135,2018,269,1709,140,1836,1536,271
1742,1196,561,1659,2022,5980,1866,7508,1925
134,1695,3343,313,4300,2635,2726,2918,553
613,5406,7016,2382,506,399,687,1166,1290
135,269,140,133,1709,271,2018,1536,1836
1025,69,2905,246,5220,487,66,936,1021
136,1012,249,1120,7187,836,4197,3858,4049
134,1695,313,3343,4300,2635,2726,817,553
137,107,3555,471,7004,8287,3853,1236,818
1521,2281,2968,3152,2680,3808,7346,7741,957
138,945,1689,1473,5044,1489,8124,5648,4724
1574,38,603,1532,388,5287,536,845,186
139,2620,7368,7279,7853,6760,818,1969,3281
731,1184,3151,3934,8869,184,1149,8719,1784
140,271,269,135,1709,133,2018,4589,1836
158,410,556,7771,3275,6096,3592,2499,4919
141,539,348,8033,3912,1040,1331,6438,1877
6467,1058,1335,909,2811,6438,6016,1868,316
142,113,1838,1762,321,349,3511,1468,1613
2355,6896,1769,7657,43,8748,4130,2555,2110
143,351,318,350,4130,4006,319,1930,2261
112,2518,800,1976,284,3395,1059,3938,7858
144,1377,23,7797,396,3033,911,1761,3242
6119,597,663,2010,406,2209,235,2514,2337
145,2252,3815,1178,3604,8635,2521,5240,1608
3335,398,543,1892,5144,1596,388,312,3508
146,353,201,478,6982,8910,8822,7088,2629
499,3927,4523,5812,3689,2310,7215,2109,4607
147,607,442,4085,3632,1210,8011,1362,2746
4070,14,2453,7247,6569,2424,4091,4818,7283
148,239,484,6659,919,1188,1218,3539,8211
4553,208,921,4151,2682,2945,5553,1546,683
149,762,898,6127,7881,6506,8298,5416,3991
261,759,2025,559,2663,2481,2536,664,2119
150,721,1643,3459,54,4014,1417,308,3055
3,123,455,8162,8456,3715,501,202,1333
151,7882,120,7212,4481,1619,2331,386,2709
773,2510,2545,8712,560,2790,6071,2681,5292
152,2444,1582,3548,1118,6022,2900,1299,3486
1726,1607,1482,4545,1974,4188,461,7565,2111
153,130,121,1768,802,2194,1926,2671,2772
132,1139,795,1432,93,2321,3640,1047,2370
154,2334,2305,1719,1656,8808,8673,2430,3053
5569,1681,7116,3562,4845,1022,4966,2139,5353
155,407,341,3723,6196,4015,573,653,3106
2575,2318,34,3115,3985,2918,4329,3274,3343
156,277,3447,7603,1105,468,8526,2176,35
137,3555,107,8287,7004,471,3813,3853,818
157,987,1402,2578,5087,448,106,2540,398
108,8085,2489,2406,824,2439,2071,2464,6792
158,410,556,7771,3275,6096,3592,2499,4919
1952,256,1468,42,7688,2999,3169,1613,1762
159,111,1727,4001,1177,980,2662,3874,1525
2416,3835,823,2636,5779,6766,1851,4602,307
160,1992,1279,2505,7492,2268,697,7401,7687
2063,8697,7969,8092,934,6655,806,2886,323
161,1538,1273,8911,3384,2186,3585,520,20
2906,117,545,515,3388,2551,1589,2500,1788
162,1157,7443,5575,3429,8224,281,4779,520
516,668,1375,3647,1292,2312,8015,2408,716
163,2044,87,1879,2397,1710,8066,2534,8795
4451,3792,3072,1701,3954,872,509,3092,7842
164,1945,4117,6833,494,5458,776,1973,3829
4485,4856,7883,1599,4603,3725,3552,5082,1916
165,1546,6492,3643,2222,942,1044,2682,5725
1251,2542,2458,3676,232,7292,3233,4930,4494
166,578,1464,2439,8234,8604,108,4550,4344
587,968,1349,4805,1314,3119,3516,1453,1841
167,2337,805,235,2227,3213,2031,1509,2097
3740,502,3664,7430,5384,4330,1006,7444,3365
168,2476,1553,2574,2216,2143,430,2426,786
483,456,2810,1972,170,3309,5168,2341,1446
169,804,429,649,2535,2373,56,8879,5473
1454,291,44,522,6041,1240,238,2159,292
170,2341,1972,5452,457,456,2233,1446,2173
275,1000,292,2155,1603,238,8607,8537,1330
171,2785,4209,428,2085,548,2550,425,2800
2086,1281,1393,564,2488,1729,852,8604,4024
172,2903,1938,1812,265,1216,2322,3495,1247
1481,1487,3212,1492,173,2392,2282,2752,3489
173,2392,1492,3212,3489,2282,460,1481,1487
1112,2372,3018,1904,2842,4402,1230,6774,4149
174,3061,4694,1422,2273,619,96,4021,4460
1585,1661,413,4619,1702,2111,2893,461,6917
175,2812,3079,637,594,2052,373,527,8481
664,2119,1753,4147,1189,2115,1886,2412,7765
176,1805,528,434,1346,1614,3266,243,414
4113,1257,636,7635,1558,295,5533,3042,6951
177,2141,5126,995,8613,4959,1813,8288,4432
2695,3515,4744,6582,6418,1880,2195,178,6460
178,1552,2443,1988,5803,6764,1678,2195,2299
1459,906,3451,1087,7121,3580,7931,2942,1490
179,3618,8386,1155,2846,5068,2114,6701,1400
583,1735,3058,2266,4063,3284,1686,1106,770
180,3298,3680,7982,4527,488,497,68,8375
4797,599,1343,5319,8580,944,5059,3267,4806
181,3601,306,663,1480,711,6119,1712,2485
1315,7852,2199,6725,2874,2970,4872,2075,1640
182,3080,1954,2998,1079,801,1746,2690,4218
33,2558,4208,1791,2624,4049,1458,836,249
183,2226,2295,765,2494,2486,582,4071,3111
1274,2158,2902,1706,884,3411,1420,2460,2275
184,8719,5123,3054,2554,610,8869,3471,8884
138,1689,1473,5044,945,389,9,4724,5648
185,1082,441,924,2366,3743,2302,3460,536
2281,3152,2680,7346,2968,6696,346,1521,220
186,38,845,1574,536,3460,1503,6886,1082
412,3021,5322,782,705,6762,4002,4941,2563
187,2871,1895,1344,1411,465,1882,3649,3481
6117,7771,581,5498,8300,2860,6763,3275,851
188,1774,393,2035,7710,8068,1947,1766,2729
1576,513,280,2986,2831,75,3994,10,2845
189,2697,1285,3243,3312,349,6857,4009,41
540,947,743,1277,3356,1569,4273,1445,3308
190,2258,1856,575,4281,831,2054,475,2973
4130,143,1930,4006,351,319,2555,6896,1437
191,1033,2142,5023,2490,1127,6552,893,1436
1501,29,257,3375,523,1046,1416,1486,6004
192,2526,2979,2774,1800,4323,767,4956,2930
874,3302,5335,72,3553,2366,1421,2302,3708
193,3014,7596,1168,2676,2189,433,2715,2962
7980,5435,1355,6636,2125,7632,2808,1711,4240
194,1587,322,1291,109,4316,645,606,3689
1800,192,4956,2774,4323,8884,5265,2930,2526
195,826,990,2855,48,1392,1684,2482,4525
2117,681,1820,2879,8612,3004,260,3201,3904
196,3359,288,329,65,8164,3318,534,464
1958,2342,1634,1117,2605,1055,6702,8561,7043
197,1342,3925,8449,86,3100,7387,3421,639
869,1900,8362,810,1818,8758,7912,1308,5416
198,2961,4908,584,1585,7479,1661,4619,6917
2518,1448,284,3024,825,3395,3400,4046,4000
199,1179,1772,5834,262,1810,4653,518,3501
3627,2552,1313,1483,356,1246,3458,1325,6731
200,3161,8110,3044,717,741,4648,4192,4542
803,2819,146,1715,6982,8511,2389,201,287
201,146,2629,8822,7444,353,6982,8910,7088
548,1671,4209,4304,2877,3215,4172,6913,171
202,1172,1333,8025,8162,89,455,2824,1071
330,521,790,2597,1261,290,807,4299,3444
203,6579,4,3103,8579,1862,3087,7514,2036
124,1783,4993,3839,4456,7233,856,264,22
204,1887,7063,1262,375,2101,4412,300,2667
912,2233,457,4020,7830,3641,7514,6704,8787
205,2709,903,1604,7212,1619,1149,2748,6756
4372,405,3207,2062,2028,3158,1090,3402,2049
206,1493,797,3756,2328,2721,3340,1846,1775
459,791,3425,3728,955,2755,3036,1036,5378
207,1298,2392,2282,3489,173,4814,460,913
432,744,2857,1696,359,7182,808,2059,688
208,921,1935,7340,4553,508,2945,723,2309
3353,3392,2528,8911,2407,520,7600,2132,4334
209,1204,1293,129,4702,2189,3917,1535,5250
1517,2484,129,4706,1086,1535,2520,2404,6095
210,2672,3432,2103,6788,7241,1057,1034,2728
2122,1416,6004,224,1046,2822,7317,1878,3063
211,1621,1334,3484,4347,7300,1840,7101,901
302,376,212,4287,217,2807,1456,30,98
212,302,376,98,2711,3733,377,4287,2977
1316,1322,780,2393,8615,8148,793,7226,8885
213,6911,1927,2411,5376,2274,3547,1685,1636
1836,1709,2018,3170,500,133,7091,140,135
214,1965,756,8693,8626,2026,1404,2307,3622
2291,3175,31,339,2737,4772,8871,7298,7839
215,729,895,4855,2664,3285,1941,6559,1326
503,382,3608,4340,4226,1013,569,6074,1528
216,2511,6226,2053,5591,3097,6043,8197,2564
1296,4180,944,3208,3974,7690,1627,4354,5062
217,534,1456,288,8164,377,4651,65,302
469,1395,3477,1234,1113,385,3157,819,602
218,535,2016,3706,6395,1164,4373,948,8863
1009,137,1236,107,471,3555,7004,3853,4107
219,5442,7516,1307,1606,964,1380,3098,1632
398,388,5287,1532,3184,1574,3335,3508,5636
220,346,1264,2503,4023,7561,6760,3152,3380
1784,3435,184,1723,3054,8869,8884,731,1184
221,347,7219,832,3059,7671,2047,1803,1777
556,410,158,3592,4741,7508,5119,6096,1866
222,1350,1170,2492,3478,2486,971,4071,7419
2644,1331,2070,1868,1801,6438,4904,820,1683
223,1947,2646,393,7710,2425,1890,2433,1774
3277,4603,612,3725,3924,1869,7883,6928,929
224,1878,2122,13,3659,5011,3010,1132,6648
3994,608,2204,10,1354,3624,2831,2986,1576
225,3145,411,2512,5049,4350,654,1430,2378
351,350,2261,937,143,1930,2872,395,1434
226,657,3345,757,953,2260,2064,1951,2768
2082,1519,3047,4572,3834,6096,3083,6044,7755
227,3921,1626,831,7993,3288,2981,546,2626
1112,2372,6774,1904,3018,8567,4149,2842,6747
228,1845,2705,4328,926,3050,2276,8095,85
3748,658,1289,674,2147,7461,6553,616,5814
229,730,806,3389,8697,2063,1629,3986,8092
449,2789,5958,6337,5297,2368,2212,0,7575
230,2080,592,7530,278,6969,8267,3960,2116
1427,2493,5094,682,1514,635,3893,3978,3955
231,50,6411,1564,4237,118,3908,1320,4084
355,2679,7014,3491,547,1797,2980,7484,1936
232,2458,4494,2542,3937,2243,4930,3828,1251
481,401,3590,4305,2513,2013,5577,2878,3802
233,1306,676,2288,8668,2759,4336,3386,6102
1308,3967,8154,1741,3676,1818,7912,869,4159
234,431,1956,7910,8755,1311,3017,665,3980
402,1577,1207,504,1321,2363,5848,834,1142
235,2337,167,1509,2227,1152,805,2514,1199
144,1377,7707,3242,1991,3033,5886,7797,1102
236,3824,21,6631,4817,7654,1071,2173,1212
1540,290,6364,1261,1371,330,807,521,2597
237,931,3540,6824,6301,3566,4633,1195,44
236,21,3824,4817,6542,6631,7654,2173,1212
238,292,522,941,44,2159,291,6980,2155
4172,2877,962,2351,2854,896,5156,3215,1572
239,484,148,6659,3539,678,1188,665,919
2408,716,427,3647,668,3634,1280,1292,8691
240,94,334,889,5,1390,4900,2714,1092
2293,1672,1447,370,6863,1722,1049,3958,2962
241,335,2399,3066,4067,8,1254,3057,2829
589,276,6160,5080,266,3594,2787,1442,3305
242,62,1457,965,372,993,2760,1360,841
1501,3375,29,6004,1486,2122,257,2528,2407
243,1614,2901,434,3667,1805,3204,176,1508
125,8879,2373,169,429,496,3971,4216,4993
244,99,3475,5126,5803,2332,690,6764,5178
99,3475,244,690,1316,2332,2393,5211,1322
245,1526,1579,3693,2957,2669,2314,1809,1282
66,569,69,1025,5220,2905,1021,2775,246
246,487,936,1898,1025,2905,1213,69,2498
3503,718,2692,2656,4044,1662,6082,2719,4714
247,1190,3645,6404,1610,4707,3373,8019,1309
8,2449,1780,3274,4100,1146,1924,3115,2625
248,362,2127,3290,2470,4068,1026,794,8859
33,966,1791,2558,383,2582,8891,3654,4208
249,136,836,1120,1012,4197,1791,4208,4049
8357,2833,857,4332,3970,4521,2108,917,101
250,1654,1716,969,784,3244,309,1893,641
3504,7431,733,1725,1986,1507,2238,4902,4053
251,80,543,4386,8419,2578,4417,3116,5144
3335,388,3184,1892,1532,312,5287,5636,398
252,4464,511,1962,4526,5746,1078,789,2730
2038,725,49,5884,7463,2420,3121,3875,573
253,562,364,605,4229,738,2749,3856,1181
662,1929,2329,4629,361,7663,1358,2594,1226
254,4227,5033,2926,2989,2409,1947,2729,41
6467,1058,2811,1335,2750,909,6438,6016,820
255,2884,2501,3031,3710,1358,3598,7663,1137
2834,1839,2294,2201,7822,272,1849,1697,1527
256,1468,42,1952,7688,3169,1762,2999,1613
78,1084,3076,2850,3075,2703,433,3880,7760
257,523,29,262,1486,1501,2407,2528,2398
2419,4617,785,6711,3049,6897,1237,344,801
258,366,1339,1327,2917,967,8518,4284,7808
2100,579,7854,2651,4561,5965,1677,1095,1183
259,274,5155,2241,2079,1948,3009,1977,5976
299,1914,1556,4416,1299,7388,1205,7439,462
260,82,2564,2879,2117,3004,3201,1635,8612
4070,2453,14,7247,6569,1687,2424,4818,2247
261,559,759,2536,1303,2025,2663,7208,2733
119,3827,492,2377,3600,4637,7474,2019,1912
262,257,523,199,1486,1179,2407,5834,1810
1724,7073,286,2269,2240,4377,4767,59,5787
263,88,2037,1781,950,7280,2987,4955,3619
779,786,7079,430,3051,2426,1873,1201,168
264,56,2036,4150,649,169,1140,5473,856
358,4319,1024,2764,472,24,79,390,4921
265,1812,4483,172,4885,2903,4235,1247,1938
709,2806,5404,2253,8094,992,1928,1462,8150
266,1442,276,589,3594,3385,6286,6160,4918
1846,727,1493,3756,632,797,206,2128,5200
267,2327,12,446,5269,2691,4367,4288,3708
2084,2413,1403,3323,5109,97,719,2124,3617
268,1434,2078,2872,7055,2266,1160,1731,4638
247,6404,3645,1190,4707,1309,1610,2297,1020
269,135,140,133,271,1709,2018,1536,1836
713,517,2527,3914,4034,8095,2705,2279,2678
270,2776,6675,2522,72,2006,4568,5383,2858
3013,8650,751,1241,1827,4096,861,3253,1121
271,140,269,135,1709,133,4589,2018,1836
158,7771,410,3275,556,6096,2499,3592,2860
272,2294,1849,443,2201,3462,7822,2834,4802
2383,5707,1544,1559,1611,3089,827,1697,5612
273,602,1641,1488,7597,2356,7309,4199,6341
145,3815,2252,3604,2521,8635,1178,5240,8752
274,259,2241,2079,3009,5155,8567,1897,5976
1846,727,632,5200,2272,4425,2128,797,860
275,1000,876,2155,1896,1330,8607,1603,866
2123,8179,3926,2723,3885,2556,51,3823,8622
276,589,266,3594,1442,3385,6160,5080,6286
781,5068,2114,1155,179,2152,2846,364,605
277,156,3447,7603,468,1105,8526,2176,35
499,5812,3927,4523,2310,4607,4785,3689,7215
278,2080,592,230,550,7530,7611,4145,8004
597,235,6119,2337,2514,805,167,406,2209
279,1788,3523,1691,7949,3633,7144,4791,545
2789,5958,449,6337,3359,2368,7575,7645,3318
280,513,75,1576,2986,2845,2831,1801,1255
5958,2789,449,7645,3224,2212,3831,6337,7575
281,2581,1157,3414,162,3843,4392,3429,2909
668,3647,1292,516,1375,2408,716,427,1280
282,3175,7839,93,1628,3314,3863,339,2291
1900,1818,869,1206,7912,2797,8758,1308,8362
283,2668,2948,3675,8624,1163,61,3286,8605
839,1429,835,1912,2161,7733,677,1518,6575
284,2518,3395,1448,1510,7834,3400,112,3024
676,233,1372,1306,2759,8159,6102,8668,1126
285,4528,506,1306,8397,8668,6102,1347,5406
4162,3627,2219,6731,356,2182,2218,3458,1313
286,7073,2269,1724,4377,4767,2191,2240,3705
3922,495,897,7830,3444,790,3641,1310,4020
287,760,3198,1715,8511,2467,746,5881,2610
